"","gsector","datadate","Mkt.Cap"
"2410",20,20190204,1702121893340
"2411",20,20190205,1719425646250
"2412",20,20190206,1718235037080
"2413",20,20190207,1701984758270
"2414",20,20190208,1702594336890
"2415",20,20190211,1703547973980
"2416",20,20190212,1728721536780
"2417",20,20190213,1737700506550
"2418",20,20190214,1728491958400
"2419",20,20190215,1750114362290
"2420",20,20190219,1748479019380
"2421",20,20190220,1760307708880
"2422",20,20190221,1752335300800
"2423",20,20190222,1763604054150
"2424",20,20190225,1772453510590
"2425",20,20190226,1765952656290
"2426",20,20190227,1775835874990
"2427",20,20190228,1767396423810
"2428",20,20190301,1764688382770
"2429",20,20190304,1756435090110
"2430",20,20190305,1745228038460
"2431",20,20190306,1727289481610
"2432",20,20190307,1717635399650
"2433",20,20190308,1714141045590
"2434",20,20190311,1725833347910
"2435",20,20190312,1705150340300
"2436",20,20190313,1722284005950
"2437",20,20190314,1716622541630
"2438",20,20190315,1712821739050
"2439",20,20190318,1724926851420
"2440",20,20190319,1717070065850
"2441",20,20190320,1708902684130
"2442",20,20190321,1720859590260
"2443",20,20190322,1685771070440
"2444",20,20190325,1690307838570
"2445",20,20190326,1702873091790
"2446",20,20190327,1704581569430
"2447",20,20190328,1716216375410
"2448",20,20190329,1733793513210
"2449",25,20151231,1953294374575
"2450",25,20160104,1897744921220
"2451",25,20160105,1902614489640
"2452",25,20160106,1869293755160
"2453",25,20160107,1807975786270
"2454",25,20160108,1781681638235
"2455",25,20160111,1800152284764
"2456",25,20160112,1821682117065
"2457",25,20160113,1765730991490
"2458",25,20160114,1785577520710
"2459",25,20160115,1739516577282.5
"2460",25,20160119,1759693552730
"2461",25,20160120,1723805069580
"2462",25,20160121,1744336389370
"2463",25,20160122,1784460718740
"2464",25,20160125,1764426273940
"2465",25,20160126,1778170196750
"2466",25,20160127,1756762473090
"2467",25,20160128,1781259099990
"2468",25,20160129,1800910121590
"2469",25,20160201,1803661260810
"2470",25,20160202,1766909479730
"2471",25,20160203,1721407501080
"2472",25,20160204,1720236414890
"2473",25,20160205,1650746637300
"2474",25,20160208,1617480539070
"2475",25,20160209,1609738100830
"2476",25,20160210,1621139560550
"2477",25,20160211,1609694807200
"2478",25,20160212,1631354065170
"2479",25,20160216,1686709660860
"2480",25,20160217,1714427994360
"2481",25,20160218,1703191886310
"2482",25,20160219,1707075027490
"2483",25,20160222,1743001661490
"2484",25,20160223,1724129837030
"2485",25,20160224,1722781254590
"2486",25,20160225,1733994089150
"2487",25,20160226,1733099036060
"2488",25,20160229,1726469443150
"2489",25,20160301,1772937641670
"2490",25,20160302,1777796366450
"2491",25,20160303,1783991322095
"2492",25,20160304,1793093427935
"2493",25,20160307,1780683544280
"2494",25,20160308,1775510045465
"2495",25,20160309,1781757333140
"2496",25,20160310,1786078943420
"2497",25,20160311,1822801923655
"2498",25,20160314,1827890372585
"2499",25,20160315,1822069623245
"2500",25,20160316,1837240814910
"2501",25,20160317,1837387647883.8
"2502",25,20160318,1838662471873.8
"2503",25,20160321,1848049199732.4
"2504",25,20160322,1852900025292.4
"2505",25,20160323,1838523548662.4
"2506",25,20160324,1831646950632.4
"2507",25,20160328,1837746400320
"2508",25,20160329,1856060196520
"2509",25,20160330,1863322058850
"2510",25,20160331,1854435728139.2
"2511",25,20160401,1846534577600
"2512",25,20160404,1833169628830
"2513",25,20160405,1813356184580
"2514",25,20160406,1833081319010
"2515",25,20160407,1813078036150
"2516",25,20160408,1822909638290
"2517",25,20160411,1816408995770
"2518",25,20160412,1841137551630
"2519",25,20160413,1873528897610
"2520",25,20160414,1879185024000
"2521",25,20160415,1875790376640
"2522",25,20160418,1883201224230
"2523",25,20160419,1885090433250
"2524",25,20160420,1895793781790
"2525",25,20160421,1884069952090
"2526",25,20160422,1877766582170
"2527",25,20160425,1872731547050
"2528",25,20160426,1863692926280
"2529",25,20160427,1853357678480
"2530",25,20160428,1824523270570
"2531",25,20160429,1845048355620
"2532",25,20160502,1869269609760
"2533",25,20160503,1845129096140
"2534",25,20160504,1833556546260
"2535",25,20160505,1834014011280
"2536",25,20160506,1852818799650
"2537",25,20160509,1854222985930
"2538",25,20160510,1884960514850
"2539",25,20160511,1849593799160
"2540",25,20160512,1863810733250
"2541",25,20160513,1841963433460
"2542",25,20160516,1852760011120
"2543",25,20160517,1835544163840
"2544",25,20160518,1838268760660
"2545",25,20160519,1827034421940
"2546",25,20160520,1835883785240
"2547",25,20160523,1824352520425
"2548",25,20160524,1850214721810
"2549",25,20160525,1845913822240
"2550",25,20160526,1859658721470
"2551",25,20160527,1861793129800
"2552",25,20160531,1874891862615
"2553",25,20160601,1853624055245
"2554",25,20160602,1861775823565
"2555",25,20160603,1851610163170
"2556",25,20160606,1867362358950
"2557",25,20160607,1867646169850
"2558",25,20160608,1867286228070
"2559",25,20160609,1862609072770
"2560",25,20160610,1838983232140
"2561",25,20160613,1825511698230
"2562",25,20160614,1824146924000
"2563",25,20160615,1830923997390
"2564",25,20160616,1832419803680
"2565",25,20160617,1825026026230
"2566",25,20160620,1849774457290
"2567",25,20160621,1857761839280
"2568",25,20160622,1848164279930
"2569",25,20160623,1875135246730
"2570",25,20160624,1800427526500
"2571",25,20160627,1760983713540
"2572",25,20160628,1789609461170
"2573",25,20160629,1818250513300
"2574",25,20160630,1826233552330
"2575",25,20160701,1836649572790
"2576",25,20160705,1828172742720
"2577",25,20160706,1841216443330
"2578",25,20160707,1848016912020
"2579",25,20160708,1872003218350
"2580",25,20160711,1907024634760
"2581",25,20160712,1912691478960
"2582",25,20160713,1902895404170
"2583",25,20160714,1912349923240
"2584",25,20160715,1908629368810
"2585",25,20160718,1920574639000
"2586",25,20160719,1923253797740
"2587",25,20160720,1938277443670
"2588",25,20160721,1930055706720
"2589",25,20160722,1937987460830
"2590",25,20160725,1933085717400
"2591",25,20160726,1931828029630
"2592",25,20160727,1929549271840
"2593",25,20160728,1937243424140
"2594",25,20160729,1948891530960
"2595",25,20160801,1955538326360
"2596",25,20160802,1936466624190
"2597",25,20160803,1935044867580
"2598",25,20160804,1947289282762.6
"2599",25,20160805,1968996565900
"2600",25,20160808,1973099928870
"2601",25,20160809,1975110241380
"2602",25,20160810,1981810607640
"2603",25,20160811,2004287584090
"2604",25,20160812,2022472483410
"2605",25,20160815,2019806692945
"2606",25,20160816,2009558786115
"2607",25,20160817,2015058123485
"2608",25,20160818,2013733138270
"2609",25,20160819,2016766536950
"2610",25,20160822,2019008295805
"2611",25,20160823,2020109756240
"2612",25,20160824,2012680230860
"2613",25,20160825,2012931188745
"2614",25,20160826,2010235040770
"2615",25,20160829,2017860558080
"2616",25,20160830,2015927142920
"2617",25,20160831,2015776805600
"2618",25,20160901,2020261895665
"2619",25,20160902,2032143284870
"2620",25,20160906,2050802143760
"2621",25,20160907,2045114797870
"2622",25,20160908,2037310854990
"2623",25,20160909,1988889025610
"2624",25,20160912,2014408944765
"2625",25,20160913,1989739754175
"2626",25,20160914,1989923893435
"2627",25,20160915,2007911045235
"2628",25,20160916,1996006486475
"2629",25,20160919,1990914162365
"2630",25,20160920,1995496744845
"2631",25,20160921,2031601200075
"2632",25,20160922,2059134812870
"2633",25,20160923,2051096752755
"2634",25,20160926,2029624447730
"2635",25,20160927,2051810098430
"2636",25,20160928,2055100860780
"2637",25,20160929,2035023597680
"2638",25,20160930,2045865123390
"2639",25,20161003,2044196133225
"2640",25,20161004,2044024795385
"2641",25,20161005,2062252010315
"2642",25,20161006,2057653227330
"2643",25,20161007,2044879002710
"2644",25,20161010,2054964687810
"2645",25,20161011,2028931539150
"2646",25,20161012,2030338340170
"2647",25,20161013,2019378624230
"2648",25,20161014,2015989998145
"2649",25,20161017,2006246438230
"2650",25,20161018,2011524341140
"2651",25,20161019,2015968442130
"2652",25,20161020,2017081207880
"2653",25,20161021,2022507308070
"2654",25,20161024,2038995844610
"2655",25,20161025,2019599103590
"2656",25,20161026,2009666770490
"2657",25,20161027,1999541316520
"2658",25,20161028,1981160439370
"2659",25,20161031,1985330020980
"2660",25,20161101,1967482078040
"2661",25,20161102,1944380125600
"2662",25,20161103,1937593365260
"2663",25,20161104,1924587312160
"2664",25,20161107,1958530100310
"2665",25,20161108,1972944879890
"2666",25,20161109,1951783756810
"2667",25,20161110,1931431633720
"2668",25,20161111,1934817721590
"2669",25,20161114,1910715804700
"2670",25,20161115,1930941349750
"2671",25,20161116,1939980596970
"2672",25,20161117,1961600695000
"2673",25,20161118,1961567117530
"2674",25,20161121,1974011331140
"2675",25,20161122,1987323346137.6
"2676",25,20161123,1991491082510
"2677",25,20161125,2006254926270
"2678",25,20161128,1997961168480
"2679",25,20161129,2001266538010
"2680",25,20161130,1990382472220
"2681",25,20161201,1964304961550
"2682",25,20161202,1954107904830
"2683",25,20161205,1973854607000
"2684",25,20161206,1975303615210
"2685",25,20161207,2014279671200
"2686",25,20161208,2014354689650
"2687",25,20161209,2023549115370
"2688",25,20161212,2009487101770
"2689",25,20161213,2030288035210
"2690",25,20161214,2010503273710
"2691",25,20161215,1997111097350
"2692",25,20161216,1992824889810
"2693",25,20161219,1998523103830
"2694",25,20161220,2010231973780
"2695",25,20161221,2005811357820
"2696",25,20161222,1988116373840
"2697",25,20161223,1985557373770
"2698",25,20161227,1987753989700
"2699",25,20161228,1978113878380
"2700",25,20161229,1968679758130
"2701",25,20161230,1955093571950
"2702",25,20170103,1968490341180
"2703",25,20170104,2000439956780
"2704",25,20170105,2015662015990
"2705",25,20170106,2023500886380
"2706",25,20170109,2026509884810
"2707",25,20170110,2039483905890
"2708",25,20170111,2042372970170
"2709",25,20170112,2044405994090
"2710",25,20170113,2052320113160
"2711",25,20170117,2047425069940
"2712",25,20170118,2047370657350
"2713",25,20170119,2047483847530
"2714",25,20170120,2046728348850
"2715",25,20170123,2058999470650
"2716",25,20170124,2072863217670
"2717",25,20170125,2096844570040
"2718",25,20170126,2089894737960
"2719",25,20170127,2074365541120
"2720",25,20170130,2063257783230
"2721",25,20170131,2056098182120
"2722",25,20170201,2054299343420
"2723",25,20170202,2058230914990
"2724",25,20170203,2054267786650
"2725",25,20170206,2051850675070
"2726",25,20170207,2051341116530
"2727",25,20170208,2066784334235
"2728",25,20170209,2068959847175.5
"2729",25,20170210,2081561208505.5
"2730",25,20170213,2095651718675
"2731",25,20170214,2100750459345
"2732",25,20170215,2105800718022
"2733",25,20170216,2097968897052
"2734",25,20170217,2102851315912
"2735",25,20170221,2120264335120
"2736",25,20170222,2125947039670
"2737",25,20170223,2113966655740
"2738",25,20170224,2109480247765
"2739",25,20170227,2112445996665
"2740",25,20170228,2105673485825
"2741",25,20170301,2133655674360
"2742",25,20170302,2124093335590
"2743",25,20170303,2125426864780
"2744",25,20170306,2114834993330
"2745",25,20170307,2110098831180
"2746",25,20170308,2112516256220
"2747",25,20170309,2111916360530
"2748",25,20170310,2116392688586
"2749",25,20170313,2129131867830
"2750",25,20170314,2121967216980
"2751",25,20170315,2130622448430
"2752",25,20170316,2139768451240
"2753",25,20170317,2138949593030
"2754",25,20170320,2140468150590
"2755",25,20170321,2111216116510
"2756",25,20170322,2114079349770
"2757",25,20170323,2121675242930
"2758",25,20170324,2126023463780
"2759",25,20170327,2130396466860
"2760",25,20170328,2143812841770
"2761",25,20170329,2152061702790
"2762",25,20170330,2151675565660
"2763",25,20170331,2146874825820
"2764",25,20170403,2149232697510
"2765",25,20170404,2147781148760
"2766",25,20170405,2147389169480
"2767",25,20170406,2143720690760
"2768",25,20170407,2143582273480
"2769",25,20170410,2160623192630
"2770",25,20170411,2156514637180
"2771",25,20170412,2145877278550
"2772",25,20170413,2130979233000
"2773",25,20170417,2159784692212
"2774",25,20170418,2156515414470
"2775",25,20170419,2154143995760
"2776",25,20170420,2178143817750
"2777",25,20170421,2182770364270
"2778",25,20170424,2202165585290
"2779",25,20170425,2219896526740
"2780",25,20170426,2227415238170
"2781",25,20170427,2235142401500
"2782",25,20170428,2233289932360
"2783",25,20170501,2249098307710
"2784",25,20170502,2252521361460
"2785",25,20170503,2243851642100
"2786",25,20170504,2241282396840
"2787",25,20170505,2249191476420
"2788",25,20170508,2267260810140
"2789",25,20170509,2278988022320
"2790",25,20170510,2268481850620
"2791",25,20170511,2265068454540
"2792",25,20170512,2272337679500
"2793",25,20170515,2272815836740
"2794",25,20170516,2284318700180
"2795",25,20170517,2246034087360
"2796",25,20170518,2259043822650
"2797",25,20170519,2275392821320
"2798",25,20170522,2288426656980
"2799",25,20170523,2279668721950
"2800",25,20170524,2283321970570
"2801",25,20170525,2299825010270
"2802",25,20170526,2304092376430
"2803",25,20170530,2306631830970
"2804",25,20170531,2303840834910
"2805",25,20170601,2321980532870
"2806",25,20170602,2340112795120
"2807",25,20170605,2336512076750
"2808",25,20170606,2328458129970
"2809",25,20170607,2336719558300
"2810",25,20170608,2371619256670
"2811",25,20170609,2335204423320
"2812",25,20170612,2327044876130
"2813",25,20170613,2337455923638
"2814",25,20170614,2335967314880
"2815",25,20170615,2317741386560
"2816",25,20170616,2328526249140
"2817",25,20170619,2359375420920
"2818",25,20170620,2342529615750
"2819",25,20170621,2366773777120
"2820",25,20170622,2367557388270
"2821",25,20170623,2369167014710
"2822",25,20170626,2364195711320
"2823",25,20170627,2338033630290
"2824",25,20170628,2364631094680
"2825",25,20170629,2332005907980
"2826",25,20170630,2341230005860
"2827",25,20170703,2335428735300
"2828",25,20170705,2355658949010
"2829",25,20170706,2331401325250
"2830",25,20170707,2350964017160
"2831",25,20170710,2365684668850
"2832",25,20170711,2371914468850
"2833",25,20170712,2404003416417.2
"2834",25,20170713,2402155465670
"2835",25,20170714,2413350052060
"2836",25,20170717,2415662583640
"2837",25,20170718,2432053588640
"2838",25,20170719,2434662861410
"2839",25,20170720,2424215129870
"2840",25,20170721,2420614090800
"2841",25,20170724,2424326160400
"2842",25,20170725,2439698937880
"2843",25,20170726,2456761833300
"2844",25,20170727,2457110606960
"2845",25,20170728,2447893338720
"2846",25,20170731,2430777298050
"2847",25,20170801,2439302716470
"2848",25,20170802,2432878351007.2
"2849",25,20170803,2430109840050
"2850",25,20170804,2440869716990
"2851",25,20170807,2464586351370
"2852",25,20170808,2460832145280
"2853",25,20170809,2444200471506.8
"2854",25,20170810,2396836342370
"2855",25,20170811,2402838281710
"2856",25,20170814,2421899404540
"2857",25,20170815,2421026908895
"2858",25,20170816,2425825569830
"2859",25,20170817,2401771257960
"2860",25,20170818,2401494263010
"2861",25,20170821,2410280238260
"2862",25,20170822,2441406700040
"2863",25,20170823,2436945330920
"2864",25,20170824,2426058033590
"2865",25,20170825,2415535146150
"2866",25,20170828,2405998587210
"2867",25,20170829,2405615331590
"2868",25,20170830,2430422263220
"2869",25,20170831,2449086549100
"2870",25,20170901,2453292308790
"2871",25,20170905,2444193637320
"2872",25,20170906,2446250880100
"2873",25,20170907,2460048237770
"2874",25,20170908,2451842523600
"2875",25,20170911,2487718636100
"2876",25,20170912,2498099220880
"2877",25,20170913,2522727384000
"2878",25,20170914,2512550473205
"2879",25,20170915,2509851429930
"2880",25,20170918,2510964711540
"2881",25,20170919,2515047214700
"2882",25,20170920,2516871242100
"2883",25,20170921,2505344541510
"2884",25,20170922,2502633494700
"2885",25,20170925,2468991496710
"2886",25,20170926,2459622811140
"2887",25,20170927,2473987498740
"2888",25,20170928,2467970300220
"2889",25,20170929,2475138007100
"2890",25,20171002,2486357244580
"2891",25,20171003,2509858497970
"2892",25,20171004,2517503838150
"2893",25,20171005,2531107790750
"2894",25,20171006,2542801449330
"2895",25,20171009,2546559398650
"2896",25,20171010,2559517719500
"2897",25,20171011,2566070118367.5
"2898",25,20171012,2550600192700
